id,name,type,begin_area_id,begin_area_name,area_id,area_name,place_id,place
081a2d60-9791-4e05-a075-f1890355eeee,DJ Khaled,Person,3c5a0506-d852-4e96-8d1e-d8126328f3be,New Orleans,489ce91b-6658-3307-9877-795b68554c98,United States,3c5a0506-d852-4e96-8d1e-d8126328f3be,New Orleans
9beb62b2-88db-4cea-801e-162cd344ee53,Beastie Boys,Group,74e50e58-5deb-4b99-93a2-decbb365c07f,New York,489ce91b-6658-3307-9877-795b68554c98,United States,74e50e58-5deb-4b99-93a2-decbb365c07f,New York
c2d6a6fb-7999-4bb3-b2df-7d752fdf4e95,House of Pain,Group,74e50e58-5deb-4b99-93a2-decbb365c07f,New York,489ce91b-6658-3307-9877-795b68554c98,United States,74e50e58-5deb-4b99-93a2-decbb365c07f,New York
02e81a75-461f-4b9d-b635-9cc916cef9c0,Joe Budden,Person,261962ea-d8c2-4eaf-a80c-f14376ffadb0,Manhattan,489ce91b-6658-3307-9877-795b68554c98,United States,261962ea-d8c2-4eaf-a80c-f14376ffadb0,Manhattan
516cef4d-0718-4007-9939-f9b38af3f784,Fall Out Boy,Group,c4185c64-6396-45ce-bcad-3da7c7d4b73e,Wilmette,489ce91b-6658-3307-9877-795b68554c98,United States,c4185c64-6396-45ce-bcad-3da7c7d4b73e,Wilmette
b49a9595-3576-44bb-8ac0-e26d3f5b42ff,James Morrison,Person,,,106e0bec-b638-3b37-b731-f53d507dc00e,Australia,106e0bec-b638-3b37-b731-f53d507dc00e,Australia
6bdd76c7-b792-406c-b566-bcd5dee6165f,Rupa & The April Fishes,Group,,,489ce91b-6658-3307-9877-795b68554c98,United States,489ce91b-6658-3307-9877-795b68554c98,United States
753a1564-aaef-4d39-bc68-4a8d5e328cf7,Miike Snow,Group,1127ddc2-eab3-4662-8718-6adbdeea3b10,Stockholm,23d10872-f5ae-3f0c-bf55-332788a16ecb,Sweden,1127ddc2-eab3-4662-8718-6adbdeea3b10,Stockholm
3877a6a1-093c-4478-b5a6-58a99a1338db,Orphaned Land,Group,,,03691455-bb46-37e3-91d2-cb064a35ffcc,Israel,03691455-bb46-37e3-91d2-cb064a35ffcc,Israel
97b1142f-c71e-4971-8736-4a8ceaf6b4c3,The Decemberists,Group,2b748d6e-bc1c-4434-9f7b-ecd6332bc557,Portland,2b748d6e-bc1c-4434-9f7b-ecd6332bc557,Portland,2b748d6e-bc1c-4434-9f7b-ecd6332bc557,Portland
fd1d7421-a6a4-4055-8fc1-1145f8637522,The Dodos,Group,,,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom
41aa2734-ec86-4197-a074-d44886e7da8d,Jens Lekman,Person,,,23d10872-f5ae-3f0c-bf55-332788a16ecb,Sweden,23d10872-f5ae-3f0c-bf55-332788a16ecb,Sweden
4dbe08c1-b40a-43b3-ab89-210000bd8ab2,London Grammar,Group,,,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom
952003a6-f52c-4d7b-985f-7b1735f73ed7,Valkyrien Allstars,Group,,,,,,
c3477250-bc5f-44e9-aa0a-144dd2d7a935,The Dø,Group,,,08310658-51eb-3801-80de-5a0739207115,France,08310658-51eb-3801-80de-5a0739207115,France
985159f2-95bb-434a-b595-44774fe14524,In The Valley Below,Group,,,,,,
f1009e7c-c1b2-45e3-b3fd-711453420e3e,Billy Boyd,Person,,,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom
97b8d224-5660-419c-8dff-4b3bf0c33983,The Neighbourhood,Group,,,489ce91b-6658-3307-9877-795b68554c98,United States,489ce91b-6658-3307-9877-795b68554c98,United States
dbb0b8b3-9a15-4915-80eb-a070dabdb1f3,Helios,Person,,,,,,
1e4ec3bd-9e57-4742-8022-11b4c9397035,Harper Simon,Person,,,489ce91b-6658-3307-9877-795b68554c98,United States,489ce91b-6658-3307-9877-795b68554c98,United States
9b21f670-8359-4e11-be1d-bf75b649a719,Citizen Cope,Person,c2d96f61-75a4-4375-aed5-6aacb0b6326a,Memphis,489ce91b-6658-3307-9877-795b68554c98,United States,c2d96f61-75a4-4375-aed5-6aacb0b6326a,Memphis
aef06569-098f-4218-a577-b413944d9493,HAIM,Group,1f40c6e1-47ba-4e35-996f-fe6ee5840e62,Los Angeles,489ce91b-6658-3307-9877-795b68554c98,United States,1f40c6e1-47ba-4e35-996f-fe6ee5840e62,Los Angeles
1f16a425-2606-4137-a6b7-234b6dabe037,Pinback,Group,82f3a697-ba65-404d-a1ed-360147af7d10,San Diego,489ce91b-6658-3307-9877-795b68554c98,United States,82f3a697-ba65-404d-a1ed-360147af7d10,San Diego
56756959-1e78-429c-b897-e1d056cb0225,Tove Lo,Person,1127ddc2-eab3-4662-8718-6adbdeea3b10,Stockholm,23d10872-f5ae-3f0c-bf55-332788a16ecb,Sweden,1127ddc2-eab3-4662-8718-6adbdeea3b10,Stockholm
3e7ef7ed-18c1-436d-b946-7e7e63ace408,Rupert Holmes,Person,56fdade7-91cc-4a7a-9e4c-6d252701b803,Northwich,489ce91b-6658-3307-9877-795b68554c98,United States,56fdade7-91cc-4a7a-9e4c-6d252701b803,Northwich
4b356f05-bcc2-4544-925b-fd9a1bf708be,Danger Mouse,Person,88ef07c5-a926-4ea6-a601-8e224a6763c0,White Plains,489ce91b-6658-3307-9877-795b68554c98,United States,88ef07c5-a926-4ea6-a601-8e224a6763c0,White Plains
f76691fd-82e6-4eb4-b1bb-1f1745f4c7d1,MS MR,Group,74e50e58-5deb-4b99-93a2-decbb365c07f,New York,489ce91b-6658-3307-9877-795b68554c98,United States,74e50e58-5deb-4b99-93a2-decbb365c07f,New York
68b3fbf1-66b7-46d2-b93a-75c2dc2cc644,Alberta Cross,Group,f03d09b3-39dc-4083-afd6-159e3f0d462f,London,a71b0d32-7752-49e9-8594-2247ad6ac12c,Brooklyn,f03d09b3-39dc-4083-afd6-159e3f0d462f,London
e8c28ca7-c14d-4dff-86d6-06bfac138422,The Barr Brothers,Group,c3cc624e-b963-49cf-ad0b-e318cb341963,Montreal,71bbafaa-e825-3e15-8ca9-017dcad1748b,Canada,c3cc624e-b963-49cf-ad0b-e318cb341963,Montreal
e39cdc7d-5eed-453b-859b-1ac62478f46a,Destroyer,Person,,,471c46a7-afc5-31c4-923c-d0444f5053a4,Spain,471c46a7-afc5-31c4-923c-d0444f5053a4,Spain
0592dc82-3378-4f01-8e46-de907d9f4a6c,I Am Oak,Group,a727c39a-8d76-4a1a-9033-696ada9bedda,Utrecht,ef1b7cc0-cd26-36f4-8ea0-04d9623786c7,Netherlands,a727c39a-8d76-4a1a-9033-696ada9bedda,Utrecht
85e65d5f-4d9b-407d-b261-882caa52bff3,Premiata Forneria Marconi,Group,,,c6500277-9a3d-349b-bf30-41afdbf42add,Italy,c6500277-9a3d-349b-bf30-41afdbf42add,Italy
a4e2650b-938b-4b72-95bc-6e229cd34601,Ry Cooder,Person,1f40c6e1-47ba-4e35-996f-fe6ee5840e62,Los Angeles,489ce91b-6658-3307-9877-795b68554c98,United States,1f40c6e1-47ba-4e35-996f-fe6ee5840e62,Los Angeles
e938a15c-b17e-4e7a-9f68-ff0d536cab44,The Jesus and Mary Chain,Group,a98a93a1-1de5-4835-a66a-b703b9fc8c9f,East Kilbride,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,a98a93a1-1de5-4835-a66a-b703b9fc8c9f,East Kilbride
87bec401-ccec-44be-adec-52668df89aa7,Goat,Group,,,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom
314e6f4b-9855-4cb3-aa48-562ff910a336,Eden's Curse,Group,,,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom
69689acf-d9cd-4d20-a972-47db4ed51b1a,Kansas,Group,7bc72649-a3de-4772-8792-e77cb52d2f95,Topeka,489ce91b-6658-3307-9877-795b68554c98,United States,7bc72649-a3de-4772-8792-e77cb52d2f95,Topeka
5c01e170-1302-4e75-a10c-d9e440b0c68f,Mr. Mister,Group,7f1c8f3f-69a9-454a-8633-c3d3a628858b,Phoenix,489ce91b-6658-3307-9877-795b68554c98,United States,7f1c8f3f-69a9-454a-8633-c3d3a628858b,Phoenix
4fe426de-9c86-46d5-bbab-239f5e7344bf,White Lion,Group,74e50e58-5deb-4b99-93a2-decbb365c07f,New York,489ce91b-6658-3307-9877-795b68554c98,United States,74e50e58-5deb-4b99-93a2-decbb365c07f,New York
0c526c66-8979-4062-bc21-b9d70711c014,Led Zepagain,Group,,,,,,
9aefc595-d7bb-4318-8511-d029fdf06914,Jim Diamond,Person,c279f805-01f8-46f5-99cf-51f165a1adad,Glasgow,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,c279f805-01f8-46f5-99cf-51f165a1adad,Glasgow
e33c460f-011a-469a-b934-08932a3729c4,Richard Marx,Person,29a709d8-0320-493e-8d0c-f2c386662b7f,Chicago,489ce91b-6658-3307-9877-795b68554c98,United States,29a709d8-0320-493e-8d0c-f2c386662b7f,Chicago
0aa8294b-6332-4b65-b677-e3a1f8591d3b,Bonnie Tyler,Person,a9f1ec7b-f0dc-431a-b811-9bae1fc5c7de,Skewen,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,a9f1ec7b-f0dc-431a-b811-9bae1fc5c7de,Skewen
885f90ef-6bd9-409a-b2df-e165e553c68e,Steve Winwood,Person,5a89e4a9-3a01-44e8-8f95-9f1e0a2a5290,Handsworth,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,5a89e4a9-3a01-44e8-8f95-9f1e0a2a5290,Handsworth
6633c56d-17fd-4cc2-b3eb-28d08e89352e,John Miles,Person,,,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom
f1548c5b-329e-4036-921c-02213a04b525,Uriah Heep,Group,f03d09b3-39dc-4083-afd6-159e3f0d462f,London,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,f03d09b3-39dc-4083-afd6-159e3f0d462f,London
3ca0ef91-3297-4ef8-a99a-1c1a54dc8ac7,Firehouse,Group,a647136e-1680-4456-bd3a-750752331141,Charlotte,489ce91b-6658-3307-9877-795b68554c98,United States,a647136e-1680-4456-bd3a-750752331141,Charlotte
5dcdb5eb-cb72-4e6e-9e63-b7bace604965,Bon Jovi,Group,5048da4b-5fe9-45fa-8c35-9fe09e4abcbc,Sayreville,489ce91b-6658-3307-9877-795b68554c98,United States,5048da4b-5fe9-45fa-8c35-9fe09e4abcbc,Sayreville
bd1180c4-4252-461f-94dc-543906c02522,Mr. Big,Group,1f40c6e1-47ba-4e35-996f-fe6ee5840e62,Los Angeles,489ce91b-6658-3307-9877-795b68554c98,United States,1f40c6e1-47ba-4e35-996f-fe6ee5840e62,Los Angeles
e5180390-dacf-49fb-a4ad-68af9ca7bb13,The Tubes,Group,7f1c8f3f-69a9-454a-8633-c3d3a628858b,Phoenix,489ce91b-6658-3307-9877-795b68554c98,United States,7f1c8f3f-69a9-454a-8633-c3d3a628858b,Phoenix
d3b2711f-2baa-441a-be95-14945ca7e6ea,Roxette,Group,ad6e7d7b-c354-4f6d-9c32-1b5fff698f84,Halmstad,23d10872-f5ae-3f0c-bf55-332788a16ecb,Sweden,ad6e7d7b-c354-4f6d-9c32-1b5fff698f84,Halmstad
b134d1bf-c7c7-4427-93ac-9fdbc2b59ef1,Meat Loaf,Person,e96f1c0d-721b-470d-a9c4-0aa2d89cf9e7,Dallas,58d2816b-daf9-4fc5-962c-06967f14a5e5,Austin,e96f1c0d-721b-470d-a9c4-0aa2d89cf9e7,Dallas
88527d26-7496-47c5-8358-ebdb1868a90f,Jackson Browne,Person,eee2e250-e74b-4216-896d-ec1980ea123c,Heidelberg,489ce91b-6658-3307-9877-795b68554c98,United States,eee2e250-e74b-4216-896d-ec1980ea123c,Heidelberg
3d2b98e5-556f-4451-a3ff-c50ea18d57cb,Aerosmith,Group,e331bfdf-b908-429c-a79b-710cf9c06abb,Boston,489ce91b-6658-3307-9877-795b68554c98,United States,e331bfdf-b908-429c-a79b-710cf9c06abb,Boston
835a6d9c-fea0-4a71-ae52-9c4da946433a,Styx,Group,29a709d8-0320-493e-8d0c-f2c386662b7f,Chicago,489ce91b-6658-3307-9877-795b68554c98,United States,29a709d8-0320-493e-8d0c-f2c386662b7f,Chicago
7249b899-8db8-43e7-9e6e-22f1e736024e,Def Leppard,Group,3ce737cb-f5bb-403d-a98a-e0602670229f,Sheffield,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,3ce737cb-f5bb-403d-a98a-e0602670229f,Sheffield
6da0515e-a27d-449d-84cc-00713c38a140,Skid Row,Group,8c449bf6-603a-410f-a95b-e2bbd3e73e59,Toms River,489ce91b-6658-3307-9877-795b68554c98,United States,8c449bf6-603a-410f-a95b-e2bbd3e73e59,Toms River
5ace9b0c-cc21-4d8f-8e08-a70234439f2a,Jon Bon Jovi,Person,5048da4b-5fe9-45fa-8c35-9fe09e4abcbc,Sayreville,7ca27b3e-897e-4d01-8c73-36135bc96656,Red Bank,5048da4b-5fe9-45fa-8c35-9fe09e4abcbc,Sayreville
b2c2d4fe-8c1e-44ec-8be6-ff500e105a90,Don Henley,Person,69546058-e609-47e6-bd56-2a3660776b1c,Gilmer,e96f1c0d-721b-470d-a9c4-0aa2d89cf9e7,Dallas,69546058-e609-47e6-bd56-2a3660776b1c,Gilmer
b182fec1-00ad-4082-859d-1f06a2029495,Danny Wilson,Group,9f160583-bd60-4f8d-bfd5-56c2f0d6f51c,Dundee,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,9f160583-bd60-4f8d-bfd5-56c2f0d6f51c,Dundee
c3cceeed-3332-4cf0-8c4c-bbde425147b6,Scorpions,Group,eca79b55-a6c4-4078-a383-8353271ee81e,Hanover,85752fda-13c4-31a3-bee5-0e5cb1f51dad,Germany,eca79b55-a6c4-4078-a383-8353271ee81e,Hanover
fbf1d2bb-1a4f-4c6e-81e1-5cad016aad77,Thunder,Group,,,,,,
88f219d8-4140-4191-af4b-de81c7c587c4,Nazareth,Group,8802de90-150b-48f6-8f83-64a9601ad014,Dunfermline,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,8802de90-150b-48f6-8f83-64a9601ad014,Dunfermline
1f444240-5397-4e63-a3e8-a3eac2aace32,Michael W. Smith,Person,3ec6806f-63a1-4489-82a3-3b4e2f2e4279,Kenova,489ce91b-6658-3307-9877-795b68554c98,United States,3ec6806f-63a1-4489-82a3-3b4e2f2e4279,Kenova
9e0e2b01-41db-4008-bd8b-988977d6019a,The Police,Group,f03d09b3-39dc-4083-afd6-159e3f0d462f,London,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,f03d09b3-39dc-4083-afd6-159e3f0d462f,London
0d8b0d50-e4cf-4da4-965d-f24c58ec3268,Boston,Group,e331bfdf-b908-429c-a79b-710cf9c06abb,Boston,489ce91b-6658-3307-9877-795b68554c98,United States,e331bfdf-b908-429c-a79b-710cf9c06abb,Boston
357ff05d-848a-44cf-b608-cb34b5701ae5,Faster Pussycat,Group,1f40c6e1-47ba-4e35-996f-fe6ee5840e62,Los Angeles,489ce91b-6658-3307-9877-795b68554c98,United States,1f40c6e1-47ba-4e35-996f-fe6ee5840e62,Los Angeles
435f1441-0f43-479d-92db-a506449a686b,Mott the Hoople,Group,46a9a7f3-d78b-4e9e-8d59-f389a9805743,Hereford,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,46a9a7f3-d78b-4e9e-8d59-f389a9805743,Hereford
9072df14-b61e-42e2-b4f4-6bbb7fdb5586,Tina Turner,Person,cb5e5d19-3b62-4040-b048-f8c23838486b,Nutbush,489ce91b-6658-3307-9877-795b68554c98,United States,cb5e5d19-3b62-4040-b048-f8c23838486b,Nutbush
deeea939-7f89-4762-b09f-79269cd70d3b,Queensrÿche,Group,a6da921e-27cb-4ae5-914b-37e4ff7ff15a,Bellevue,489ce91b-6658-3307-9877-795b68554c98,United States,a6da921e-27cb-4ae5-914b-37e4ff7ff15a,Bellevue
bdc70372-7e8a-4cb9-8d33-f036b3b7cdc1,REO Speedwagon,Group,14e7a419-ac00-4569-a2e9-c74f9ed47ff2,Champaign,489ce91b-6658-3307-9877-795b68554c98,United States,14e7a419-ac00-4569-a2e9-c74f9ed47ff2,Champaign
103b58fb-26ef-4c66-9b48-6eda02763fc8,Vandenberg,Group,,,ef1b7cc0-cd26-36f4-8ea0-04d9623786c7,Netherlands,ef1b7cc0-cd26-36f4-8ea0-04d9623786c7,Netherlands
aab5c954-cabe-432e-899e-1c4f99757327,Toto,Group,4dba3eb0-3541-4ac6-bc8e-7c63bf8b4d47,Van Nuys,489ce91b-6658-3307-9877-795b68554c98,United States,4dba3eb0-3541-4ac6-bc8e-7c63bf8b4d47,Van Nuys
bdbd48f5-abf3-4a4f-9a21-4551dbc3fde9,Heart,Group,10adc6b5-63bf-4b4e-993e-ed83b05c22fc,Seattle,71bbafaa-e825-3e15-8ca9-017dcad1748b,Canada,10adc6b5-63bf-4b4e-993e-ed83b05c22fc,Seattle
90b88492-37c1-42e0-8de4-049b7a260f0a,Bad English,Group,,,489ce91b-6658-3307-9877-795b68554c98,United States,489ce91b-6658-3307-9877-795b68554c98,United States
63200203-e2c6-4081-8e0d-00c9732c6b6f,Stealers Wheel,Group,,,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom
78761837-4b00-4935-b7be-601697900e66,April Wine,Group,d5210692-e55c-4111-9517-5d798cf172cd,Halifax,c3cc624e-b963-49cf-ad0b-e318cb341963,Montreal,d5210692-e55c-4111-9517-5d798cf172cd,Halifax
bd13909f-1c29-4c27-a874-d4aaf27c5b1a,Fleetwood Mac,Group,f03d09b3-39dc-4083-afd6-159e3f0d462f,London,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,f03d09b3-39dc-4083-afd6-159e3f0d462f,London
9854d99f-d954-4c0f-9ae5-58a0cdd885f5,Crowded House,Group,b4e9352c-8edf-4911-8fa3-e852afa30501,Melbourne,106e0bec-b638-3b37-b731-f53d507dc00e,Australia,b4e9352c-8edf-4911-8fa3-e852afa30501,Melbourne
ccfe7a3c-1a45-4984-a8d0-644549cefe61,Europe,Group,7cc048be-fa16-4e1d-bf07-ba1fc7a82b6f,Upplands Väsby,23d10872-f5ae-3f0c-bf55-332788a16ecb,Sweden,7cc048be-fa16-4e1d-bf07-ba1fc7a82b6f,Upplands Väsby
5b86617f-e775-4675-b6d3-c4ad95d05409,Del Amitri,Group,c279f805-01f8-46f5-99cf-51f165a1adad,Glasgow,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,c279f805-01f8-46f5-99cf-51f165a1adad,Glasgow
c79c43d4-cbed-4373-89ce-6560f62eb7d8,Poison,Group,0447a9fe-a687-4bcd-902e-08467a6a736d,Mechanicsburg,489ce91b-6658-3307-9877-795b68554c98,United States,0447a9fe-a687-4bcd-902e-08467a6a736d,Mechanicsburg
eba5d39f-8cb7-4d54-871d-297e5d7f1aad,Bad Company UK,Group,,,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom
c70eb51f-3492-43f2-849e-74f9003621e3,Glass Tiger,Group,,,71bbafaa-e825-3e15-8ca9-017dcad1748b,Canada,71bbafaa-e825-3e15-8ca9-017dcad1748b,Canada
4eeef72c-42d3-4c61-a4a2-3613a8c3b00b,Danger Danger,Group,431a085b-9f4c-4fbb-82de-2ca7ce735da8,Queens,489ce91b-6658-3307-9877-795b68554c98,United States,431a085b-9f4c-4fbb-82de-2ca7ce735da8,Queens
7771a68c-ef6a-400f-978d-64050d45a54c,Small Faces,Group,f03d09b3-39dc-4083-afd6-159e3f0d462f,London,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,f03d09b3-39dc-4083-afd6-159e3f0d462f,London
abd506e1-6f2b-4d6f-b937-92c267f6f88b,Journey,Group,83f22bb6-4631-443c-bace-9fae8540362a,San Francisco,489ce91b-6658-3307-9877-795b68554c98,United States,83f22bb6-4631-443c-bace-9fae8540362a,San Francisco
3b81f816-bdcb-42d0-a0dd-1aa4fc4e19ec,John Farnham,Person,,,106e0bec-b638-3b37-b731-f53d507dc00e,Australia,106e0bec-b638-3b37-b731-f53d507dc00e,Australia
a04e09c8-733c-4430-9e22-99ef9dd5e2d7,Mike + The Mechanics,Group,,,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom
6b52e1be-f27a-433c-b51a-3f2d63abc2ba,Blue Rodeo,Group,74b24e62-d2fe-42d2-9d96-31f2da756c77,Toronto,71bbafaa-e825-3e15-8ca9-017dcad1748b,Canada,74b24e62-d2fe-42d2-9d96-31f2da756c77,Toronto
9abff216-e204-4dbc-9849-d1dbe1fbbda8,Gregory Isaacs,Person,23e0d135-9fe7-48cb-b2c4-93addd3d1e37,Kingston,2dd47a64-91d5-3b13-bc94-80043ed063d7,Jamaica,23e0d135-9fe7-48cb-b2c4-93addd3d1e37,Kingston
dad904da-8bd7-46b2-b202-f9a9ecd6bbab,Alborosie,Person,,,c6500277-9a3d-349b-bf30-41afdbf42add,Italy,c6500277-9a3d-349b-bf30-41afdbf42add,Italy
b7c00c4a-7ddf-4ee1-a659-cc1d6c5e3957,Anthony B,Person,,,2dd47a64-91d5-3b13-bc94-80043ed063d7,Jamaica,2dd47a64-91d5-3b13-bc94-80043ed063d7,Jamaica
69eabc22-9561-4f4a-8a37-3fbbab573d49,Christopher Martin,Person,,,2dd47a64-91d5-3b13-bc94-80043ed063d7,Jamaica,2dd47a64-91d5-3b13-bc94-80043ed063d7,Jamaica
7cc385f3-333c-48de-b341-3d728de74973,Vybz Kartel,Person,23e0d135-9fe7-48cb-b2c4-93addd3d1e37,Kingston,2dd47a64-91d5-3b13-bc94-80043ed063d7,Jamaica,23e0d135-9fe7-48cb-b2c4-93addd3d1e37,Kingston
99298e13-87d6-4f0c-9334-d327d73f83c0,Stephen Marley,Person,791d0c22-5a31-410d-af12-5fd2553bb3a7,Wilmington,2dd47a64-91d5-3b13-bc94-80043ed063d7,Jamaica,791d0c22-5a31-410d-af12-5fd2553bb3a7,Wilmington
4b013547-bf6e-422e-8cf6-564eec3d489c,Fantan Mojah,Person,,,2dd47a64-91d5-3b13-bc94-80043ed063d7,Jamaica,2dd47a64-91d5-3b13-bc94-80043ed063d7,Jamaica
df5fdacf-4fa8-44cc-9962-b5ea323fa503,Jacob Miller,Person,,,,,,
8ddf3da1-dfa9-490a-93cc-7d4072319995,Barrington Levy,Person,49412054-5de5-49ba-af06-5cab89efb48b,Clarendon,2dd47a64-91d5-3b13-bc94-80043ed063d7,Jamaica,49412054-5de5-49ba-af06-5cab89efb48b,Clarendon
88502cc3-20e7-4c5d-b583-ea84ed263db4,Alpha Blondy,Person,,,031adb09-4c86-4ee6-a5ad-39c07af938e0,Nzi-Comoé (Région),031adb09-4c86-4ee6-a5ad-39c07af938e0,Nzi-Comoé (Région)
7db6aae5-6644-4513-9bfc-ca2e79d4469c,Peter Tosh,Person,2dd47a64-91d5-3b13-bc94-80043ed063d7,Jamaica,2dd47a64-91d5-3b13-bc94-80043ed063d7,Jamaica,2dd47a64-91d5-3b13-bc94-80043ed063d7,Jamaica
7c09d8af-895a-4337-bb46-b4b6dcabff10,Ziggy Marley,Person,23e0d135-9fe7-48cb-b2c4-93addd3d1e37,Kingston,2dd47a64-91d5-3b13-bc94-80043ed063d7,Jamaica,23e0d135-9fe7-48cb-b2c4-93addd3d1e37,Kingston
d82e9822-521a-4e20-bb22-9e944374cd40,Max Romeo,Person,50637f78-61ef-4d49-9fdb-11c863e6fd57,St. D'Acre,2dd47a64-91d5-3b13-bc94-80043ed063d7,Jamaica,50637f78-61ef-4d49-9fdb-11c863e6fd57,St. D'Acre
56821280-4108-4776-b3e4-bdf5698cef35,Ky-Mani Marley,Person,dee00a33-060f-4dec-9d10-bdff9a41b5e7,Falmouth,2dd47a64-91d5-3b13-bc94-80043ed063d7,Jamaica,dee00a33-060f-4dec-9d10-bdff9a41b5e7,Falmouth
870ec051-e50e-4bf9-b704-6098fe0e0297,Yellowman,Person,23e0d135-9fe7-48cb-b2c4-93addd3d1e37,Kingston,2dd47a64-91d5-3b13-bc94-80043ed063d7,Jamaica,23e0d135-9fe7-48cb-b2c4-93addd3d1e37,Kingston
8ac5bea6-3a62-4e28-9df7-03f24d4c06fc,Desmond Dekker,Person,e4266d76-372a-4602-93b7-380e4013c90f,Saint Andrew,2dd47a64-91d5-3b13-bc94-80043ed063d7,Jamaica,e4266d76-372a-4602-93b7-380e4013c90f,Saint Andrew
73ee98fc-7e8c-465d-b42c-8772ebc53de8,Sister Nancy,Person,,,2dd47a64-91d5-3b13-bc94-80043ed063d7,Jamaica,2dd47a64-91d5-3b13-bc94-80043ed063d7,Jamaica
c3aad6b3-4462-4dcd-a7d9-b2f81c6211b3,Dub Inc,Group,6d40e32c-1a5e-4599-b06c-6ab3759d51fe,Saint-Étienne,08310658-51eb-3801-80de-5a0739207115,France,6d40e32c-1a5e-4599-b06c-6ab3759d51fe,Saint-Étienne
624308cc-bb92-4fce-8b62-c47830d24cef,Julian Marley,Person,,,2dd47a64-91d5-3b13-bc94-80043ed063d7,Jamaica,2dd47a64-91d5-3b13-bc94-80043ed063d7,Jamaica
eb9ad275-dc6b-4d00-9dea-e60b02313a72,Protoje,Person,fd28af20-7fe7-48ef-921d-a5dd4f0d03ab,Saint Elizabeth,2dd47a64-91d5-3b13-bc94-80043ed063d7,Jamaica,fd28af20-7fe7-48ef-921d-a5dd4f0d03ab,Saint Elizabeth
8411d1f6-0f7a-4e9b-9745-a474780cd5b7,Junior Murvin,Person,c8d60a32-ca0a-48f2-8eb9-72a469e0f936,Saint James,2dd47a64-91d5-3b13-bc94-80043ed063d7,Jamaica,c8d60a32-ca0a-48f2-8eb9-72a469e0f936,Saint James
1eae8bc4-3907-41fd-b313-886632c56ce9,Collie Buddz,Person,,,df3bbd94-6a4c-3fc3-bb6e-cd701623db8a,Bermuda,df3bbd94-6a4c-3fc3-bb6e-cd701623db8a,Bermuda
0e17b44f-e0f1-4b3a-8cd6-d68510d3e379,Junior Kelly,Person,,,2dd47a64-91d5-3b13-bc94-80043ed063d7,Jamaica,2dd47a64-91d5-3b13-bc94-80043ed063d7,Jamaica
c7e31260-7372-46dc-adf1-bd6e3e983e32,Eek-A-Mouse,Person,23e0d135-9fe7-48cb-b2c4-93addd3d1e37,Kingston,2dd47a64-91d5-3b13-bc94-80043ed063d7,Jamaica,23e0d135-9fe7-48cb-b2c4-93addd3d1e37,Kingston
8ee00333-ec2c-439b-a619-ae160aca2a15,Black Uhuru,Group,d9608f78-66ad-462c-87e9-2dcb4597c4be,Waterhouse,2dd47a64-91d5-3b13-bc94-80043ed063d7,Jamaica,d9608f78-66ad-462c-87e9-2dcb4597c4be,Waterhouse
8de4a831-7c25-4d34-90cf-254de0c36e49,Gentleman,Person,ece26d47-f077-4f54-ba45-4476ff394a79,Osnabrück,85752fda-13c4-31a3-bee5-0e5cb1f51dad,Germany,ece26d47-f077-4f54-ba45-4476ff394a79,Osnabrück
